DOI,Title,Solvent_Name,Solvent_Type,Battery_Chemistry_Std,SMILES,Concentration_M,Temperature_C,Time_hrs,SLR_gL,Has_Reductant,Reductant_Std,Target_Metal,RDKIT_MW,RDKIT_LogP,RDKIT_TPSA,RDKIT_HBD,RDKIT_HBA,RDKIT_RotBonds,RDKIT_RingCount,RDKIT_AromaticRings,RDKIT_HeavyAtoms,RDKIT_Has_Carboxyl,RDKIT_Has_Hydroxyl,RDKIT_Has_Halogen,RDKIT_Has_Phosphorus,RDKIT_Is_Ionic,RDKIT_Morgan_FP_Density,Efficiency_pct
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,2,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.6
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,2,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.82
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,2,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,93.92
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,3,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.25
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,3,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.72
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,3,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.9
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,3,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,83.64
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,3,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.22
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,3,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.18
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,3,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.71
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,3,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,92.98
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,3,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.5
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,3,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.55
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,5,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.48
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,5,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.13
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,5,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,93.27
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,5,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.61
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,5,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.07
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,5,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.49
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,5,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.92
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,5,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.77
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,5,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,90.89
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,80,5,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.51
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,0.5,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.26
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,0.5,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.65
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,0.5,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.88
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,0.5,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,94.29
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,0.5,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.19
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,0.5,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.17
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,0.5,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,89.65
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,0.5,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.69
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,0.5,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.9
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,0.5,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,89.89
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.69
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.93
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.74
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.7
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.23
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,88.98
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.96
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.97
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.66
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,94.99
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1.5,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.2
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1.5,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.1
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1.5,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.84
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1.5,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.46
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1.5,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.47
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1.5,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.13
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1.5,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.65
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1.5,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,91.49
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1.5,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.25
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,1.5,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.48
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,2,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.25
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,2,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.55
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,2,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.6
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,2,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.09
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,2,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.79
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,2,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.63
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,2,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.3
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,2,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.37
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,2,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.35
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,2,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.76
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,3,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.45
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,3,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,95.5
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,3,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.75
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,3,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,94.15
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,3,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.79
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,3,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.31
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,3,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.81
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,3,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,80.27
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,3,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.26
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,3,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.56
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,5,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.47
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,5,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.86
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,5,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.69
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,5,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,89.59
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,5,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.58
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,5,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.44
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,5,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.91
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,5,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,80.68
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,5,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.05
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,90,5,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,94.6
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,0.5,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.29
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,0.5,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.13
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,0.5,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.92
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,0.5,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.06
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,0.5,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.17
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,0.5,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.28
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,0.5,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.58
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,0.5,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,94.03
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,0.5,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.53
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,0.5,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.92
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,1,10,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.39
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,1,10,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.19
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,1,15,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.46
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,1,15,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,97.58
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,1,20,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,96.74
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,1,20,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,82.58
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,1,25,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.87
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,1,25,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,98.87
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,1,30,0,,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99.87
SYNTHETIC,DoE Parametric Sweep,Synthetic_DoE,Organic Acid,LCO,C(C(=O)O)C(CC(=O)O)(C(=O)O)O,2,95,1,30,1,H2O2,Overall,192.12,-1.248,132.13,4,4,5,0,0,13,1,1,0,0,0,0.0146,99
